,workerid,key,value
879,W628571475d,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
880,W628571475d,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
881,W628571475d,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":6}"
882,W628571475d,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
883,W628571475d,startTime,Sat Apr 16 2022 13:05:00 GMT+0100 (British Summer Time)
884,W628571475d,trialDataFile,exp2_split3
885,Wc8717d74fb,startTime,Sat Apr 16 2022 07:49:17 GMT-0400 (Eastern Daylight Time)
886,Wc8717d74fb,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
887,Wc8717d74fb,trialDataFile,exp2_split2
888,Wc8717d74fb,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
889,Wc8717d74fb,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
890,Wc8717d74fb,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
891,Wc8717d74fb,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
892,Wc8717d74fb,bonus,2
893,W66c0ff35a8,startTime,Fri Apr 15 2022 16:01:25 GMT-0400 (EDT)
894,W48e8ff26ba,startTime,Fri Apr 15 2022 16:24:13 GMT-0400 (Eastern Daylight Time)
895,W48e8ff26ba,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
896,W48e8ff26ba,trialDataFile,exp2_split2
897,W48e8ff26ba,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
898,W48e8ff26ba,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
899,W48e8ff26ba,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
900,W48e8ff26ba,bonus,2
901,W1b6d7028a6,startTime,Sat Apr 16 2022 07:48:46 GMT-0400 (Eastern Daylight Time)
902,W1b6d7028a6,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
903,W1b6d7028a6,trialDataFile,exp2_split3
904,W1b6d7028a6,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
905,W1b6d7028a6,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
906,W1b6d7028a6,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
907,W1b6d7028a6,bonus,2
908,Wcb1aa86736,startTime,Fri Apr 15 2022 16:23:13 GMT-0400 (Eastern Daylight Time)
909,Wcb1aa86736,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
910,Wcb1aa86736,trialDataFile,exp2_split1
911,Wcb1aa86736,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
912,Wcb1aa86736,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
913,Wcb1aa86736,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
914,Wcb1aa86736,bonus,2
915,Wba4149e360,startTime,Fri Apr 15 2022 16:24:37 GMT-0400 (Eastern Daylight Time)
916,Wba4149e360,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
917,Wba4149e360,trialDataFile,exp2_split3
918,Wba4149e360,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
919,Wba4149e360,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
920,Wba4149e360,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
921,Wba4149e360,bonus,2
922,Wdf087fec7f,startTime,Sat Apr 16 2022 07:49:40 GMT-0400 (Eastern Daylight Time)
923,Wdf087fec7f,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
924,Wdf087fec7f,trialDataFile,exp2_split2
925,Wdf087fec7f,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
926,Wdf087fec7f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
927,Wdf087fec7f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
928,Wdf087fec7f,bonus,2
929,W0ae64bdd69,startTime,Fri Apr 15 2022 13:24:20 GMT-0700 (Mountain Standard Time)
930,W0ae64bdd69,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
931,W0ae64bdd69,trialDataFile,exp2_split1
932,W0ae64bdd69,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
933,W0ae64bdd69,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
934,W0ae64bdd69,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
935,W0ae64bdd69,bonus,2
936,Waa3bc3238d,startTime,Fri Apr 15 2022 16:29:36 GMT-0400 (Eastern Daylight Time)
937,Waa3bc3238d,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
938,Waa3bc3238d,trialDataFile,exp2_split3
939,Waa3bc3238d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
940,Waa3bc3238d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
941,Waa3bc3238d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
942,Waa3bc3238d,bonus,2
943,Wf4db3403b4,startTime,Fri Apr 15 2022 16:25:18 GMT-0400 (Eastern Daylight Time)
944,Wf4db3403b4,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
945,Wf4db3403b4,trialDataFile,exp2_split2
946,Wf4db3403b4,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
947,Wf4db3403b4,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
948,Wf4db3403b4,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
949,Wf4db3403b4,bonus,2
950,W1c16a0744d,startTime,Fri Apr 15 2022 15:23:53 GMT-0500 (Central Daylight Time)
951,W1c16a0744d,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
952,W1c16a0744d,trialDataFile,exp2_split4
953,W1c16a0744d,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
954,W1c16a0744d,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
955,W1c16a0744d,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":6}"
956,W1c16a0744d,quizAttempt-3,"{""attempt"":3,""correct"":1,""total"":3}"
957,W1c16a0744d,quizFailed,"{""attempt"":3,""correct"":1,""total"":3}"
958,W0e595e8e50,startTime,Sat Apr 16 2022 04:48:45 GMT-0700 (Pacific Daylight Time)
959,W0e595e8e50,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
960,W0e595e8e50,trialDataFile,exp2_split4
961,W0e595e8e50,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
962,W0e595e8e50,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
963,W0e595e8e50,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
964,W0e595e8e50,bonus,2
965,W2609f51a5c,startTime,Sat Apr 16 2022 12:50:03 GMT+0100 (British Summer Time)
966,W2609f51a5c,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
967,W2609f51a5c,trialDataFile,exp2_split3
968,W2609f51a5c,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
969,W2609f51a5c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
970,W2609f51a5c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
971,W2609f51a5c,bonus,2
972,W7a54c56869,startTime,Sat Apr 16 2022 12:51:15 GMT+0100 (British Summer Time)
973,W7a54c56869,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
974,W7a54c56869,trialDataFile,exp2_split3
975,W7a54c56869,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
976,W7a54c56869,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
977,W7a54c56869,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
978,W7a54c56869,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
979,W7a54c56869,bonus,2
980,W5d5a371da6,startTime,Sat Apr 16 2022 12:47:41 GMT+0100 (British Summer Time)
981,W5d5a371da6,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
982,W5d5a371da6,trialDataFile,exp2_split2
983,W5d5a371da6,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
984,W5d5a371da6,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
985,W5d5a371da6,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
986,W5d5a371da6,bonus,2
987,W291940edbc,startTime,Sat Apr 16 2022 12:51:18 GMT+0100 (BST)
988,W3d5267be6a,startTime,Fri Apr 15 2022 15:26:15 GMT-0500 (Central Daylight Time)
989,W3d5267be6a,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
990,W3d5267be6a,trialDataFile,exp2_split3
991,W3d5267be6a,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
992,W3d5267be6a,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
993,W3d5267be6a,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
994,W3d5267be6a,bonus,2
995,Wfbe715d70f,startTime,Fri Apr 15 2022 16:25:33 GMT-0400 (Eastern Daylight Time)
996,Wfbe715d70f,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
997,Wfbe715d70f,trialDataFile,exp2_split4
998,Wfbe715d70f,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
999,Wfbe715d70f,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
1000,Wfbe715d70f,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":7}"
1001,Wfbe715d70f,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1002,Wfbe715d70f,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1003,Wfbe715d70f,bonus,2
1004,Wd7cee80d72,startTime,Fri Apr 15 2022 16:25:22 GMT-0400 (Eastern Daylight Time)
1005,Wd7cee80d72,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1006,Wd7cee80d72,trialDataFile,exp2_split1
1007,Wd7cee80d72,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1008,Wd7cee80d72,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1009,Wd7cee80d72,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1010,Wd7cee80d72,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1011,Wd7cee80d72,bonus,2
1012,W28a88f598c,startTime,Fri Apr 15 2022 15:25:39 GMT-0500 (Central Daylight Time)
1013,W28a88f598c,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1014,W28a88f598c,trialDataFile,exp2_split1
1015,W28a88f598c,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1016,W28a88f598c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1017,W28a88f598c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1018,W28a88f598c,bonus,2
1019,W7f8c9a833d,startTime,Fri Apr 15 2022 13:25:27 GMT-0700 (Pacific Daylight Time)
1020,W7f8c9a833d,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1021,W7f8c9a833d,trialDataFile,exp2_split3
1022,W7f8c9a833d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1023,W7f8c9a833d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1024,W7f8c9a833d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1025,W7f8c9a833d,bonus,2
1026,W2dd4d25396,startTime,Sat Apr 16 2022 12:52:09 GMT+0100 (British Summer Time)
1027,W2dd4d25396,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1028,W2dd4d25396,trialDataFile,exp2_split4
1029,W2dd4d25396,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1030,W2dd4d25396,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
1031,W2dd4d25396,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":10}"
1032,W2dd4d25396,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":10}"
1033,W2dd4d25396,quizFailed,"{""attempt"":3,""correct"":2,""total"":10}"
1034,W58b99a2724,startTime,Sat Apr 16 2022 12:49:43 GMT+0100 (British Summer Time)
1035,W58b99a2724,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1036,W58b99a2724,trialDataFile,exp2_split4
1037,W58b99a2724,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1038,W58b99a2724,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1039,W58b99a2724,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1040,W58b99a2724,bonus,2
1041,W4958aaaf93,startTime,Sat Apr 16 2022 13:12:00 GMT+0100 (British Summer Time)
1042,W4958aaaf93,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1043,W4958aaaf93,trialDataFile,exp2_split1
1044,W4958aaaf93,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1045,W4958aaaf93,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1046,W4958aaaf93,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1047,W4958aaaf93,bonus,2
1048,W474900fc56,startTime,Sat Apr 16 2022 05:51:52 GMT-0600 (Mountain Daylight Time)
1049,W474900fc56,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1050,W474900fc56,trialDataFile,exp2_split3
1051,W474900fc56,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1052,W474900fc56,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1053,W474900fc56,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1054,W474900fc56,bonus,2
1055,W7f0546e79f,startTime,Sat Apr 16 2022 07:16:55 GMT-0500 (Central Daylight Time)
1056,W66b5e55310,startTime,Sat Apr 16 2022 13:09:12 GMT+0100 (British Summer Time)
1057,W66b5e55310,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1058,W66b5e55310,trialDataFile,exp2_split4
1059,W66b5e55310,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1060,W66b5e55310,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1061,W66b5e55310,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1062,W66b5e55310,bonus,2
1063,W5466eda696,startTime,Sat Apr 16 2022 13:08:27 GMT+0100 (British Summer Time)
1064,W5466eda696,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1065,W5466eda696,trialDataFile,exp2_split4
1066,W5466eda696,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1067,W5466eda696,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1068,W5466eda696,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1069,W5466eda696,bonus,2
1070,Web39017634,startTime,Sat Apr 16 2022 08:12:44 GMT-0400 (Eastern Daylight Time)
1071,Web39017634,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1072,Web39017634,trialDataFile,exp2_split2
1073,Web39017634,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1074,Web39017634,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1075,Web39017634,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1076,Web39017634,bonus,2
1077,Wcd8bbd6c48,startTime,Sat Apr 16 2022 06:00:36 GMT-0700 (Mountain Standard Time)
1078,Wcd8bbd6c48,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1079,Wcd8bbd6c48,trialDataFile,exp2_split2
1080,Wcd8bbd6c48,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1081,Wcd8bbd6c48,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1082,Wcd8bbd6c48,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1083,Wcd8bbd6c48,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1084,Wcd8bbd6c48,bonus,2
1085,Wb8972d54ce,startTime,Sat Apr 16 2022 06:00:53 GMT-0700 (Pacific Daylight Time)
1086,Wb8972d54ce,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1087,Wb8972d54ce,trialDataFile,exp2_split1
1088,Wb8972d54ce,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1089,Wb8972d54ce,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1090,Wb8972d54ce,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":6}"
1091,Wb8972d54ce,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1092,Wb8972d54ce,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1093,Wb8972d54ce,bonus,2
1094,W4fe9c3a198,startTime,Sat Apr 16 2022 14:00:39 GMT+0100 (British Summer Time)
1095,W4fe9c3a198,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1096,W4fe9c3a198,trialDataFile,exp2_split2
1097,W4fe9c3a198,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1098,W4fe9c3a198,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
1099,W4fe9c3a198,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":10}"
1100,W4fe9c3a198,quizAttempt-3,"{""attempt"":3,""correct"":7,""total"":7}"
1101,W4fe9c3a198,quizPassed,"{""attempt"":3,""correct"":7,""total"":7}"
1102,W4fe9c3a198,bonus,2
1103,Wd47b8499a2,startTime,Fri Apr 15 2022 13:26:23 GMT-0700 (Pacific Daylight Time)
1104,Wd47b8499a2,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1105,Wd47b8499a2,trialDataFile,exp2_split3
1106,Wd47b8499a2,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1107,Wd47b8499a2,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
1108,Wd47b8499a2,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":13}"
1109,Wd47b8499a2,quizAttempt-3,"{""attempt"":3,""correct"":10,""total"":10}"
1110,Wd47b8499a2,quizPassed,"{""attempt"":3,""correct"":10,""total"":10}"
1111,Wd47b8499a2,bonus,2
1112,We5f2e35304,startTime,Fri Apr 15 2022 16:25:54 GMT-0400 (Eastern Daylight Time)
1113,W16b51ae22b,startTime,Fri Apr 15 2022 15:25:42 GMT-0500 (Central Daylight Time)
1114,W16b51ae22b,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1115,W16b51ae22b,trialDataFile,exp2_split3
1116,W16b51ae22b,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1117,W16b51ae22b,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1118,W16b51ae22b,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1119,W16b51ae22b,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1120,W16b51ae22b,bonus,2
1121,Wdf5420991b,startTime,Sat Apr 16 2022 07:52:16 GMT-0400 (Eastern Daylight Time)
1122,W61121cfb69,startTime,Sat Apr 16 2022 14:01:22 GMT+0100 (British Summer Time)
1123,W61121cfb69,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1124,W61121cfb69,trialDataFile,exp2_split2
1125,W61121cfb69,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1126,W61121cfb69,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1127,W61121cfb69,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1128,W61121cfb69,bonus,2
1129,W7197078c59,startTime,Fri Apr 15 2022 16:25:47 GMT-0400 (Eastern Daylight Time)
1130,W7197078c59,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1131,W7197078c59,trialDataFile,exp2_split3
1132,W7197078c59,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1133,W7197078c59,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
