,workerid,key,value
905,Wbcef1ac84f,startTime,Fri Apr 29 2022 13:45:11 GMT+0100 (British Summer Time)
906,Wbcef1ac84f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
907,Wbcef1ac84f,trialDataFile,exp2_split1
908,Wbcef1ac84f,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
909,Wbcef1ac84f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
910,Wbcef1ac84f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
911,Wbcef1ac84f,bonus,2
912,W003651e3ab,startTime,Fri Apr 29 2022 13:44:02 GMT+0100 (British Summer Time)
913,W003651e3ab,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
914,W003651e3ab,trialDataFile,exp2_split3
915,W003651e3ab,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
916,W003651e3ab,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
917,W003651e3ab,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
918,W003651e3ab,bonus,2
919,Weefbee203f,startTime,Fri Apr 29 2022 13:45:03 GMT+0100 (British Summer Time)
920,Weefbee203f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
921,Weefbee203f,trialDataFile,exp2_split2
922,Weefbee203f,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
923,Weefbee203f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
924,Weefbee203f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
925,Weefbee203f,bonus,2
926,W67a4a3cf1d,startTime,Fri Apr 29 2022 13:44:49 GMT+0100 (Irish Standard Time)
927,W67a4a3cf1d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
928,W67a4a3cf1d,trialDataFile,exp2_split2
929,W67a4a3cf1d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
930,W67a4a3cf1d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
931,W67a4a3cf1d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
932,W67a4a3cf1d,bonus,2
933,Wc34f38d8b1,startTime,Tue Apr 19 2022 12:25:49 GMT+0100 (British Summer Time)
934,Wc34f38d8b1,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
935,Wc34f38d8b1,trialDataFile,exp2_split1
936,Wc34f38d8b1,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
937,Wc34f38d8b1,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
938,Wc34f38d8b1,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
939,Wc34f38d8b1,bonus,2
940,W30cd80b3cb,startTime,Tue Apr 19 2022 12:32:24 GMT+0100 (British Summer Time)
941,W30cd80b3cb,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
942,W30cd80b3cb,trialDataFile,exp2_split2
943,W30cd80b3cb,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
944,W30cd80b3cb,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
945,W30cd80b3cb,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":7}"
946,W30cd80b3cb,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
947,W30cd80b3cb,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
948,W30cd80b3cb,bonus,2
949,W524d0ff1e4,startTime,Tue Apr 19 2022 14:53:31 GMT+0100 (British Summer Time)
950,W524d0ff1e4,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
951,W524d0ff1e4,trialDataFile,exp2_split1
952,W524d0ff1e4,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
953,W524d0ff1e4,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
954,W524d0ff1e4,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
955,W524d0ff1e4,bonus,2
957,W9e517bc803,startTime,Tue Apr 19 2022 12:24:25 GMT+0100 (British Summer Time)
958,W9e517bc803,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
959,W9e517bc803,trialDataFile,exp2_split2
960,W9e517bc803,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
961,W9e517bc803,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
962,W9e517bc803,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
963,W9e517bc803,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
964,W9e517bc803,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
965,W9e517bc803,bonus,2
966,W442892e6b0,startTime,Tue Apr 19 2022 12:25:12 GMT+0100 (British Summer Time)
967,W442892e6b0,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
968,W442892e6b0,trialDataFile,exp2_split4
969,W442892e6b0,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
970,W442892e6b0,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
971,W442892e6b0,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
972,W442892e6b0,bonus,2
973,W928f21eda6,startTime,Tue Apr 19 2022 12:25:46 GMT+0100 (British Summer Time)
974,W928f21eda6,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
975,W928f21eda6,trialDataFile,exp2_split1
976,W928f21eda6,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
977,W928f21eda6,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
978,W928f21eda6,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":10}"
979,W928f21eda6,quizAttempt-3,"{""attempt"":3,""correct"":5,""total"":7}"
980,W928f21eda6,quizFailed,"{""attempt"":3,""correct"":5,""total"":7}"
981,W303a78ec8e,startTime,Tue Apr 19 2022 12:30:13 GMT+0100 (British Summer Time)
982,W303a78ec8e,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
983,W303a78ec8e,trialDataFile,exp2_split3
984,W303a78ec8e,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
985,W303a78ec8e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
986,W303a78ec8e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
987,W303a78ec8e,bonus,2
988,W49bf7faff2,startTime,Tue Apr 19 2022 12:24:27 GMT+0100 (British Summer Time)
989,W49bf7faff2,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
990,W49bf7faff2,trialDataFile,exp2_split1
991,W49bf7faff2,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
992,W49bf7faff2,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
993,W49bf7faff2,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
994,W49bf7faff2,bonus,2
995,W6fb878cac7,startTime,Tue Apr 19 2022 12:31:43 GMT+0100 (British Summer Time)
996,W6fb878cac7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
997,W6fb878cac7,trialDataFile,exp2_split3
998,W6fb878cac7,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
999,W6fb878cac7,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1000,W6fb878cac7,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1001,W6fb878cac7,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1002,W6fb878cac7,bonus,2
1005,Wb38e64b190,startTime,Tue Apr 19 2022 14:54:18 GMT+0100 (British Summer Time)
1006,Wf93ceb41b7,startTime,Tue Apr 19 2022 14:54:17 GMT+0100 (British Summer Time)
1007,Wf93ceb41b7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1008,Wf93ceb41b7,trialDataFile,exp2_split4
1009,Wf93ceb41b7,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1010,Wf93ceb41b7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1011,Wf93ceb41b7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1012,Wf93ceb41b7,bonus,2
1013,W0faca68120,startTime,Fri Apr 29 2022 13:44:44 GMT+0100 (British Summer Time)
1014,W0faca68120,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1015,W0faca68120,trialDataFile,exp2_split4
1016,W0faca68120,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1017,W0faca68120,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1018,W0faca68120,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1019,W0faca68120,bonus,2
1020,We6f9427e76,startTime,Tue Apr 19 2022 14:54:46 GMT+0100 (Western European Summer Time)
1021,We6f9427e76,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1022,We6f9427e76,trialDataFile,exp2_split1
1023,We6f9427e76,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1024,We6f9427e76,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1025,We6f9427e76,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1026,We6f9427e76,bonus,2
1027,W33373e7067,startTime,Fri Apr 29 2022 13:43:16 GMT+0100 (British Summer Time)
1028,W33373e7067,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1029,W33373e7067,trialDataFile,exp2_split4
1030,W33373e7067,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1031,W33373e7067,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1032,W33373e7067,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":7}"
1033,W33373e7067,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1034,W33373e7067,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1035,W33373e7067,bonus,2
1036,Wf8a32ddbf6,startTime,Fri Apr 29 2022 14:13:09 GMT+0100 (British Summer Time)
1037,Wf8a32ddbf6,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1038,Wf8a32ddbf6,trialDataFile,exp2_split1
1039,Wf8a32ddbf6,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1040,Wf8a32ddbf6,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1041,Wf8a32ddbf6,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":3}"
1042,Wf8a32ddbf6,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1043,Wf8a32ddbf6,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1044,Wf8a32ddbf6,bonus,2
1045,W8cb6dabe4e,startTime,Fri Apr 29 2022 14:47:25 GMT+0100 (British Summer Time)
1046,W8cb6dabe4e,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1047,W8cb6dabe4e,trialDataFile,exp2_split3
1048,W8cb6dabe4e,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1049,W8cb6dabe4e,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1050,W8cb6dabe4e,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
1051,W8cb6dabe4e,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1052,W8cb6dabe4e,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1053,W8cb6dabe4e,bonus,2
1054,Wa9e82a7d08,startTime,Tue Apr 19 2022 14:55:21 GMT+0100 (British Summer Time)
1055,Wa9e82a7d08,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1056,Wa9e82a7d08,trialDataFile,exp2_split4
1057,Wa9e82a7d08,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1058,Wa9e82a7d08,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1059,Wa9e82a7d08,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1060,Wa9e82a7d08,bonus,2
1061,W14cd3843ad,startTime,Fri Apr 29 2022 13:45:27 GMT+0100 (British Summer Time)
1062,W37fbd5e228,startTime,Tue Apr 19 2022 14:55:34 GMT+0100 (British Summer Time)
1063,W37fbd5e228,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1064,W37fbd5e228,trialDataFile,exp2_split4
1065,W37fbd5e228,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1066,W37fbd5e228,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1067,W37fbd5e228,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1068,W37fbd5e228,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1069,W37fbd5e228,bonus,2
1070,W737eb06535,startTime,Tue Apr 19 2022 14:54:58 GMT+0100 (British Summer Time)
1071,W737eb06535,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1072,W737eb06535,trialDataFile,exp2_split1
1073,W737eb06535,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1074,W737eb06535,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1075,W737eb06535,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1076,W737eb06535,bonus,2
1077,Wf50f761b66,startTime,Fri Apr 29 2022 13:46:44 GMT+0100 (British Summer Time)
1078,Wf50f761b66,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1079,Wf50f761b66,trialDataFile,exp2_split3
1080,Wf50f761b66,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1081,Wf50f761b66,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1082,Wf50f761b66,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1083,Wf50f761b66,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1084,Wf50f761b66,bonus,2
1085,W4f613632bb,startTime,Tue Apr 19 2022 14:55:22 GMT+0100 (British Summer Time)
1086,W4f613632bb,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1087,W4f613632bb,trialDataFile,exp2_split3
1088,W4f613632bb,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1089,W4f613632bb,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1090,W4f613632bb,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
1091,W4f613632bb,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1092,W4f613632bb,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1093,W4f613632bb,bonus,2
1094,W3ba054f41b,startTime,Tue Apr 19 2022 14:54:46 GMT+0100 (British Summer Time)
1095,W3ba054f41b,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1096,W3ba054f41b,trialDataFile,exp2_split1
1097,W3ba054f41b,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1098,W3ba054f41b,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1099,W3ba054f41b,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
1100,W3ba054f41b,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1101,W3ba054f41b,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1102,W3ba054f41b,bonus,2
1103,W2f737da5b4,startTime,Tue Apr 19 2022 09:56:32 GMT-0400 (Eastern Daylight Time)
1104,W2f737da5b4,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1105,W2f737da5b4,trialDataFile,exp2_split1
1106,W2f737da5b4,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1107,W2f737da5b4,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1108,W2f737da5b4,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1109,W2f737da5b4,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1110,W2f737da5b4,bonus,2
1111,Wfa67939011,startTime,Tue Apr 19 2022 14:55:34 GMT+0100 (British Summer Time)
1112,Wfa67939011,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1113,Wfa67939011,trialDataFile,exp2_split1
1114,Wfa67939011,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1115,Wfa67939011,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1116,Wfa67939011,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1117,Wfa67939011,bonus,2
1118,W15e509b64d,startTime,Tue Apr 19 2022 14:55:44 GMT+0100 (British Summer Time)
1119,W15e509b64d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1120,W15e509b64d,trialDataFile,exp2_split2
1121,W15e509b64d,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1122,W15e509b64d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1123,W15e509b64d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1124,W15e509b64d,bonus,2
1125,W7f37dbcfe7,startTime,Tue Apr 19 2022 14:55:25 GMT+0100 (British Summer Time)
1126,W7f37dbcfe7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1127,W7f37dbcfe7,trialDataFile,exp2_split4
1128,W7f37dbcfe7,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1129,W7f37dbcfe7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1130,W7f37dbcfe7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1131,W7f37dbcfe7,bonus,2
1132,W11c29236ac,startTime,Fri Apr 29 2022 13:46:42 GMT+0100 (Ora legale del Regno Unito)
1133,W11c29236ac,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1134,W11c29236ac,trialDataFile,exp2_split1
1135,W11c29236ac,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1136,W11c29236ac,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1137,W11c29236ac,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1138,W11c29236ac,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1139,W11c29236ac,bonus,2
1140,W5a20bf645d,startTime,Fri Apr 29 2022 13:46:55 GMT+0100 (British Summer Time)
1141,W5a20bf645d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1142,W5a20bf645d,trialDataFile,exp2_split2
1143,W5a20bf645d,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1144,W5a20bf645d,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
1145,W5a20bf645d,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":7}"
1146,W5a20bf645d,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":4}"
1147,W5a20bf645d,quizFailed,"{""attempt"":3,""correct"":2,""total"":4}"
1148,W70d51b4e6e,startTime,Fri Apr 29 2022 13:46:37 GMT+0100 (British Summer Time)
1149,W70d51b4e6e,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1150,W70d51b4e6e,trialDataFile,exp2_split3
1151,W70d51b4e6e,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1152,W70d51b4e6e,quizAttempt-1,"{""attempt"":1,""correct"":5,""total"":16}"
1153,W70d51b4e6e,quizAttempt-2,"{""attempt"":2,""correct"":12,""total"":13}"
1154,W70d51b4e6e,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1155,W70d51b4e6e,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1156,W70d51b4e6e,bonus,2
1157,Wdef53c7e4a,startTime,Fri Apr 29 2022 13:47:00 GMT+0100 (British Summer Time)
1158,Wdef53c7e4a,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1159,Wdef53c7e4a,trialDataFile,exp2_split3
1160,Wdef53c7e4a,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1161,Wdef53c7e4a,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1162,Wdef53c7e4a,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1163,Wdef53c7e4a,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1164,Wdef53c7e4a,bonus,2
1165,W5222d45e70,startTime,Fri Apr 29 2022 06:47:31 GMT-0700 (Pacific Daylight Time)
1166,W7d67bbb81f,startTime,Fri Apr 29 2022 14:47:48 GMT+0100 (British Summer Time)
1167,W7d67bbb81f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1168,W7d67bbb81f,trialDataFile,exp2_split2
1169,W7d67bbb81f,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
